0 	25.898108 	0 	0 	0 	-6.1230915 	-5.6162354e-05 	0
0.00076390977 	17.420934 	41.72892 	0.0009415658 	0 	0 	0 	0
0.0015278195 	16.80413 	46.136202 	0.002082469 	0 	0 	0 	0
0.0022917293 	16.51774 	48.624732 	0.0033270888 	0 	0 	0 	0
0.0030556391 	16.255338 	50.405209 	0.0046522404 	0 	0 	0 	0
0.0038195489 	15.989376 	51.797676 	0.0060512304 	0 	0 	0 	0
0.0045834586 	15.714395 	52.953751 	0.0075194723 	0 	0 	0 	0
0.0053473684 	15.429307 	53.946076 	0.0090551792 	0 	0 	0 	0
0.0061112782 	15.133057 	54.822167 	0.010663107 	0 	0 	0 	0
0.006875188 	14.826561 	55.611442 	0.0123393 	0 	0 	0 	0
0.0076390977 	14.510047 	56.337389 	0.014083669 	0 	0 	0 	0
0.0084030075 	14.182314 	57.010487 	0.01590617 	0 	0 	0 	0
0.0091669173 	13.843944 	57.638348 	0.017806175 	0 	0 	0 	0
0.0099308271 	13.494268 	58.233752 	0.019788151 	0 	0 	0 	0
0.010694737 	13.131286 	58.803846 	0.021861511 	0 	0 	0 	0
0.011458647 	12.752444 	59.354709 	0.02403631 	0 	0 	0 	0
0.012222556 	12.355063 	59.890379 	0.026321125 	0 	0 	0 	0
0.012986466 	11.933581 	60.412435 	0.028735957 	0 	0 	0 	0
0.013750376 	11.485883 	60.92628 	0.031283081 	0 	0 	0 	0
0.014514286 	11.011439 	61.433732 	0.033957721 	0 	0 	0 	0
0.015278195 	10.51009 	61.936476 	0.036756708 	0 	0 	0 	0
0.016042105 	9.9764409 	62.434104 	0.039699636 	0 	0 	0 	0
0.016806015 	9.400689 	62.929237 	0.042829852 	0 	0 	0 	0
0.017569925 	8.7989993 	63.421658 	0.046074341 	0 	0 	0 	0
0.018333835 	8.1682189 	63.908972 	0.049445315 	0 	0 	0 	0
0.019097744 	7.5040233 	64.38718 	0.052964352 	0 	0 	0 	0
0.019861654 	6.8297571 	64.858762 	0.056527443 	0 	0 	0 	0
0.020625564 	6.1495308 	65.306797 	0.06011629 	0 	0 	0 	0
0.021389474 	5.4760219 	65.739614 	0.06368534 	0 	0 	0 	0
0.022153383 	4.8177386 	66.14895 	0.067201006 	0 	0 	0 	0
0.022917293 	4.1749601 	66.535964 	0.070671578 	0 	0 	0 	0
0.023681203 	3.545178 	66.906353 	0.074095661 	0 	0 	0 	0
0.024445113 	2.9291803 	67.255328 	0.077500252 	0 	0 	0 	0
0.025209023 	2.3246964 	67.590895 	0.080876425 	0 	0 	0 	0
0.025972932 	1.7719394 	67.891397 	0.084032596 	0 	0 	0 	0
0.026736842 	1.268306 	68.162572 	0.086954114 	0 	0 	0 	0
0.027500752 	0.86439614 	68.383201 	0.089360156 	0 	0 	0 	0
0.028264662 	0.58981265 	68.537337 	0.091071666 	0 	0 	0 	0
0.029028571 	0.35438781 	68.670855 	0.092552387 	0 	0 	0 	0
