0 	25.946304 	0 	0 	0 	-6.1341609 	-4.7131375e-05 	0
0.00076390977 	17.441275 	41.767498 	0.00079593247 	0 	0 	0 	0
0.0015278195 	16.8147 	46.177767 	0.0017674726 	0 	0 	0 	0
0.0022917293 	16.521329 	48.667507 	0.0028340809 	0 	0 	0 	0
0.0030556391 	16.25333 	50.448471 	0.0039787446 	0 	0 	0 	0
0.0038195489 	15.982751 	51.841031 	0.0051970811 	0 	0 	0 	0
0.0045834586 	15.703888 	52.996974 	0.0064858624 	0 	0 	0 	0
0.0053473684 	15.415449 	53.98902 	0.0078416245 	0 	0 	0 	0
0.0061112782 	15.116277 	54.864758 	0.0092745604 	0 	0 	0 	0
0.006875188 	14.806975 	55.653633 	0.010775813 	0 	0 	0 	0
0.0076390977 	14.48794 	56.379169 	0.012347844 	0 	0 	0 	0
0.0084030075 	14.157982 	57.051894 	0.014001432 	0 	0 	0 	0
0.0091669173 	13.817621 	57.679324 	0.015737286 	0 	0 	0 	0
0.0099308271 	13.466095 	58.274341 	0.017555219 	0 	0 	0 	0
0.010694737 	13.101399 	58.844071 	0.019466925 	0 	0 	0 	0
0.011458647 	12.720947 	59.394594 	0.021482243 	0 	0 	0 	0
0.012222556 	12.321863 	59.93 	0.023600276 	0 	0 	0 	0
0.012986466 	11.898971 	60.451737 	0.025865911 	0 	0 	0 	0
0.013750376 	11.449794 	60.965356 	0.028259702 	0 	0 	0 	0
0.014514286 	10.973866 	61.472621 	0.030782378 	0 	0 	0 	0
0.015278195 	10.471026 	61.975209 	0.033430408 	0 	0 	0 	0
0.016042105 	9.9357661 	62.472715 	0.036219403 	0 	0 	0 	0
0.016806015 	9.3585589 	62.967716 	0.039199351 	0 	0 	0 	0
0.017569925 	8.7555113 	63.459965 	0.042293199 	0 	0 	0 	0
0.018333835 	8.1234279 	63.947049 	0.045508773 	0 	0 	0 	0
0.019097744 	7.4584963 	64.424813 	0.048874648 	0 	0 	0 	0
0.019861654 	6.7837546 	64.895837 	0.052284075 	0 	0 	0 	0
0.020625564 	6.1039281 	65.342979 	0.055714163 	0 	0 	0 	0
0.021389474 	5.43132 	65.774738 	0.05913045 	0 	0 	0 	0
0.022153383 	4.7745879 	66.182799 	0.062491443 	0 	0 	0 	0
0.022917293 	4.1334417 	66.568534 	0.065816072 	0 	0 	0 	0
0.023681203 	3.5055062 	66.937605 	0.069091843 	0 	0 	0 	0
0.024445113 	2.8915564 	67.285304 	0.072355004 	0 	0 	0 	0
0.025209023 	2.2894978 	67.619578 	0.075585166 	0 	0 	0 	0
